,GWO,AO,ARO,BBO
408,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
409,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
410,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
411,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
412,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
413,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
414,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
415,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
416,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
417,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
418,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
419,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
420,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
421,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
422,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
423,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
424,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
425,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
426,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
427,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
428,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
429,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
430,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
431,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
432,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
433,22786.93557466383,22790.674712622917,22787.645456965638,22787.05280761011
434,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
435,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
436,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
437,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
438,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
439,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
440,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
441,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
442,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
443,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
444,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
445,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
446,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
447,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
448,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
449,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
450,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
451,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
452,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
453,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
454,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
455,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
456,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
457,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
458,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
459,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
460,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
461,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
462,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
463,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
464,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
465,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
466,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
467,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
468,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
469,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
470,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
471,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
472,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
473,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
474,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
475,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
476,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
477,22786.165554971874,22790.674712622917,22787.645456965638,22787.05280761011
478,22786.081380033145,22790.674712622917,22787.645456965638,22787.05280761011
479,22786.081380033145,22790.674712622917,22787.645456965638,22787.05280761011
480,22786.081380033145,22790.674712622917,22787.645456965638,22787.05280761011
481,22786.081380033145,22790.674712622917,22787.645456965638,22787.05280761011
482,22786.081380033145,22790.674712622917,22787.645456965638,22787.05280761011
483,22785.963604230878,22790.674712622917,22787.645456965638,22787.05280761011
484,22785.963604230878,22789.693501829133,22787.645456965638,22787.05280761011
485,22785.963604230878,22789.693501829133,22787.645456965638,22787.05280761011
486,22785.963604230878,22789.693501829133,22787.645456965638,22787.05280761011
487,22785.963604230878,22789.693501829133,22787.645456965638,22787.05280761011
488,22785.963604230878,22789.693501829133,22787.645456965638,22787.05280761011
489,22785.963604230878,22789.693501829133,22787.645456965638,22787.05280761011
490,22785.963604230878,22789.693501829133,22787.645456965638,22787.05280761011
491,22785.963604230878,22789.693501829133,22787.645456965638,22787.05280761011
492,22785.963604230878,22789.693501829133,22787.645456965638,22787.05280761011
493,22785.963604230878,22789.693501829133,22787.645456965638,22787.05280761011
494,22785.963604230878,22789.693501829133,22787.645456965638,22787.05280761011
495,22785.963604230878,22789.693501829133,22787.645456965638,22787.05280761011
496,22785.963604230878,22789.693501829133,22787.645456965638,22787.05280761011
497,22785.963604230878,22789.693501829133,22787.645456965638,22787.05280761011
498,22785.938083336678,22789.693501829133,22787.645456965638,22787.05280761011
499,22785.938083336678,22789.693501829133,22787.645456965638,22787.05280761011
500,22785.938083336678,22789.693501829133,22787.645456965638,22787.05280761011
